t,o,h,l,c,v
1728874800,2451.2,2524.3,2450.5,2519.05,4523446
1728878400,2519.05,2550,2518.95,2540.75,3031851
1728882000,2540.75,2543.1,2510,2529.85,2381568
1728885600,2530,2549.8,2522.85,2526.9,1484943
1728889200,2526.8,2538.95,2515.05,2534.35,2296930
1728892800,2534.55,2542.5,2521.35,2523.85,1146865
1728896400,2524.1,2537.85,2518.8,2532.75,836862
1728900000,2532.85,2544.8,2529.6,2539.45,810236
1728903600,2539.45,2546.9,2534,2536.65,569296
1728907200,2536.65,2562.8,2533.45,2553.55,1745091
1728910800,2553.75,2573.95,2545.4,2567.55,2080679
1728914400,2567.55,2638.3,2566.45,2621.05,4861334
1728918000,2621,2641.55,2615,2633.65,1704217
1728921600,2633.6,2638.95,2612.9,2618.7,1375669
1728925200,2618.75,2633.55,2615.3,2625.7,630567
1728928800,2625.55,2634.25,2621.85,2628,538132
1728932400,2628.05,2633.1,2617.5,2619.05,608618
1728936000,2619.2,2628.3,2616.2,2620.3,343267
1728939600,2620.55,2623.2,2613.8,2615.9,330594
1728943200,2615.9,2652.8,2615.4,2649.15,1336630
1728946800,2649,2653.05,2625.2,2628.85,901032
1728950400,2628.9,2640.35,2617.05,2621.85,1164024
1728954000,2622,2633.4,2620.1,2628.55,495662
1728957600,2628.55,2633.2,2624.05,2626.45,418560
1728961200,2626.45,2626.8,2607.25,2611.4,930234
1728964800,2611.45,2617.9,2602.65,2613.8,837367
1728968400,2613.75,2614.7,2586.25,2594.05,1465649
1728972000,2594.15,2609.85,2592.1,2607.75,995387
1728975600,2607.7,2625.1,2607.7,2614.95,1038570
1728979200,2614.9,2621.8,2614,2616.5,592036
1728982800,2616.5,2618.3,2606.2,2608.95,503176
1728986400,2608.95,2619.85,2604.5,2612.2,617352
1728990000,2612.25,2613.4,2578.4,2585.6,2385103
1728993600,2585.6,2608.95,2581.05,2600.85,1338265
1728997200,2600.85,2677,2595.9,2670.6,3414386
1729000800,2670.65,2688.45,2561,2568,9368730
1729004400,2568,2588.7,2535.45,2572.8,4670285
1729008000,2572.8,2618.95,2570.8,2592.2,1902599
1729011600,2592,2599.75,2569.85,2581.15,1199791
1729015200,2581.1,2605.4,2579.55,2591.85,799494
1729018800,2591.9,2597.55,2579.15,2591.1,525482
1729022400,2591.1,2594.35,2561.95,2570.9,708209
1729026000,2570.75,2589.2,2567.2,2587.5,401815
1729029600,2587.45,2602.75,2584.05,2593.55,433354
1729033200,2593.5,2608.5,2590.2,2606.45,461426
1729036800,2606.45,2607.85,2595.05,2595.8,535740
1729040400,2595.65,2624,2587.25,2618.3,1212242
1729044000,2618.3,2629.85,2616.45,2620.8,894789
1729047600,2620.8,2621.7,2612.9,2615.65,520239
1729051200,2615.6,2620.25,2601.5,2612.8,767592
1729054800,2612.9,2623,2610.25,2617.95,546238
1729058400,2617.95,2620.75,2602.5,2610.35,605030
1729062000,2610.3,2610.3,2597.3,2605.9,653000
1729065600,2605.85,2615.95,2603.85,2608.05,677032
1729069200,2608.2,2622.6,2606.95,2619.25,553112
1729072800,2619.3,2629.4,2611.55,2614.8,1132104
1729076400,2615.1,2641.55,2608,2629.25,2525354
1729080000,2629.3,2646.65,2622.5,2626.55,2203543
1729083600,2626.6,2634.55,2598,2604.85,1914842
1729087200,2605.05,2644.45,2592.55,2606.45,4322390
1729090800,2606.6,2617.55,2596.9,2606.2,1084408
1729094400,2606.25,2618.65,2590.1,2617.25,1335155
1729098000,2617.25,2626,2609.25,2619.55,494843
1729101600,2619.45,2626.4,2613.05,2615.8,938590
1729105200,2615.75,2617.9,2609.35,2613.35,304779
1729108800,2613.2,2626.8,2612.6,2616.25,276291
1729112400,2616.3,2620.4,2606.85,2612,351117
1729116000,2612,2629.85,2611.2,2620.6,1146869
1729119600,2620.6,2622.05,2608.55,2610.45,306377
1729123200,2610.45,2623.95,2610.1,2616.2,639337
1729126800,2616.2,2641.95,2609.2,2641.2,1152266
1729130400,2641.4,2642.35,2616.15,2623.65,831511
1729134000,2623.7,2643.55,2622.15,2638.95,888233
1729137600,2639,2646.6,2624.25,2626.6,944744
1729141200,2626.65,2637.6,2623.2,2625.45,482041
1729144800,2625.45,2634.9,2617.75,2623.95,703741
1729148400,2624.05,2629.1,2619.5,2627.15,683189
1729152000,2627.15,2629.4,2610.85,2625.25,1055916
1729155600,2625.2,2626.3,2614.6,2615.85,433673
1729159200,2615.9,2618.8,2596.95,2613.25,1200383
1729162800,2613.25,2616.95,2595.3,2597.25,882416
1729166400,2597.2,2613.3,2594.35,2613.3,699007
1729170000,2613.35,2616.35,2591.5,2599.3,1367596
1729173600,2599.25,2608.5,2579.7,2606.7,2257309
1729177200,2606.7,2631.9,2599,2629.35,1735059
1729180800,2629.25,2629.8,2605,2611.6,1151992
1729184400,2611.6,2617.6,2598.9,2604.55,796860
1729188000,2604.8,2605.45,2573.85,2586.1,1800434
1729191600,2586.15,2597.6,2581.8,2594.15,388256
1729195200,2594.2,2606.9,2593.25,2596.75,405861
1729198800,2596.7,2605.05,2595.95,2602.65,121475
1729202400,2602.7,2614,2602.65,2611.65,521425
1729206000,2611.65,2612.05,2600,2604.55,389095
1729209600,2604.5,2607.45,2595.45,2596.25,537088
1729213200,2596.25,2651,2595.75,2642.45,1968004
1729216800,2642.6,2644.75,2620.3,2632.4,1886844
1729220400,2632.45,2633.05,2607.4,2608.95,1029520
1729224000,2608.95,2621.2,2608,2614.6,563342
1729227600,2614.65,2627.25,2611.65,2626.5,527493
1729231200,2626.5,2637.55,2623.85,2625.55,792013
1729234800,2626.05,2644.3,2623.45,2642.55,878014
1729238400,2642.55,2648.95,2633.75,2636.6,944510
1729242000,2636.6,2638,2619.35,2623.8,904343
1729245600,2623.75,2632.75,2623.05,2626.35,575232
1729249200,2626.3,2631.7,2620,2621.05,520619
1729252800,2621.1,2624.15,2611.95,2615.85,879927
